Company name,Material type,Material,Process,Quantity,Manufacturing cost,Shipping cost,Day ordered,Delivery date,Lead time,Country,,Scattered plot with manufacturing cost vs delivery time
3DFY Labs,Polymer,ABS,MEX,1000,1857.72,80.81,45855,45887,32,Canada,,
3D-Solutions,Polymer,ABS,MEX,1000,1627.09,328.08,45855,45912,57,Belgium,,
CAZ 3Designs,Polymer,ABS,MEX,1000,1980.15,43.52,45855,45901,46,Canada,,
3DFY Labs,Polymer,ABS,MEX,1000,2008.22,80.81,45855,45875,20,Canada,,
3DFY Labs,Polymer,ABS,MEX,1000,2008.22,87.03,45855,45873,18,Canada,,
3D-Solutions,Polymer,ABS,MEX,1000,1807.68,328.08,45855,45905,50,Belgium,,
3DFY Labs,Polymer,ABS,MEX,1000,2008.22,186.48,45855,45870,15,Canada,,
3DBonum,Polymer,ABS,MEX,1000,2172.68,59.29,45855,45877,22,Lithuania,,
CAZ 3Designs,Polymer,ABS,MEX,1000,2199.99,43.52,45855,45895,40,Canada,,
CAZ 3Designs,Polymer,ABS,MEX,1000,2199.99,49.73,45855,45891,36,Canada,,
CAZ 3Designs,Polymer,ABS,MEX,1000,2199.99,62.16,45855,45889,34,Canada,,
CAZ 3Designs,Polymer,ABS,MEX,1000,2199.99,74.59,45855,45896,41,Canada,,
3DFY Labs,Polymer,ABS,MEX,1000,2008.22,310.81,45855,45869,14,Canada,,
CAZ 3Designs,Polymer,ABS,MEX,1000,2199.99,136.75,45855,45894,39,Canada,,
Ľubomír Pavliš,Polymer,ABS,MEX,1000,2449.33,168,45855,45882,27,Slovakia,,
MaGo Lab S.N.C.,Polymer,ABS,MEX,1000,2299.32,335.98,45855,45881,26,Italy,,
3D-Solutions,Polymer,ABS,MEX,1000,1807.68,920.88,45855,45898,43,Belgium,,
3DFY Labs,Polymer,ABS,MEX,1000,2647.48,87.03,45855,45868,13,Canada,,
Ľubomír Pavliš,Polymer,ABS,MEX,1000,2605.56,168,45855,45877,22,Slovakia,,
Baysinger's AM,Polymer,ABS,MEX,1000,2795.98,13.33,45855,45891,36,U.S.,,
3DFY Labs,Polymer,ABS,MEX,1000,2647.48,186.48,45855,45867,12,Canada,,
MaGo Lab S.N.C.,Polymer,ABS,MEX,1000,2499.14,335.98,45855,45876,21,Italy,,
CAZ 3Designs,Polymer,ABS,MEX,1000,2859.5,49.73,45855,45887,32,Canada,,
CAZ 3Designs,Polymer,ABS,MEX,1000,2859.5,62.16,45855,45883,28,Canada,,
J3D,Polymer,ABS,MEX,1000,2908.02,22.75,45855,45917,62,Argentina,,
CAZ 3Designs,Polymer,ABS,MEX,1000,2859.5,74.59,45855,45890,35,Canada,,
3DFY Labs,Polymer,ABS,MEX,1000,2647.48,310.81,45855,45866,11,Canada,,
CAZ 3Designs,Polymer,ABS,MEX,1000,2859.5,136.75,45855,45888,33,Canada,,
Baysinger's AM,Polymer,ABS,MEX,1000,3106.48,13.33,45855,45876,21,U.S.,,
MaGo Lab S.N.C.,Polymer,ABS,MEX,1000,2499.14,632.44,45855,45875,20,Italy,,
Baysinger's AM,Polymer,ABS,MEX,1000,3106.48,26.98,45855,45874,19,U.S.,,
3D-Solutions,Polymer,ABS,MEX,1000,2349.5,920.88,45855,45895,40,Belgium,,
Velto3D,Polymer,ABS,MEX,1000,3372.82,32.5,45855,45875,20,Canada,,
J3D,Polymer,ABS,MEX,1000,3420.94,22.75,45855,45903,48,Argentina,,
J3D,Polymer,ABS,MEX,1000,3420.94,81.25,45855,45901,46,Argentina,,
3D Tvornica,Polymer,ABS,MEX,1000,3186.01,395.27,45855,45908,53,Croatia,,
Ľubomír Pavliš,Polymer,ABS,MEX,1000,3522.87,168,45855,45876,21,Slovakia,,
3D Tvornica,Polymer,ABS,MEX,1000,3353.64,395.27,45855,45901,46,Croatia,,
Velto3D,Polymer,ABS,MEX,1000,3747.42,32.5,45855,45873,18,Canada,,
3D For Me Studio,Polymer,ABS,MEX,1000,3661.63,138.13,45855,45895,40,U.S.,,
Velto3D,Polymer,ABS,MEX,1000,3747.42,65,45855,45869,14,Canada,,
Baysinger's AM,Polymer,ABS,MEX,1000,3882.71,26.98,45855,45870,15,U.S.,,
MaGo Lab S.N.C.,Polymer,ABS,MEX,1000,3331.2,632.44,45855,45869,14,Italy,,
Amber Layer,Polymer,ABS,MEX,1000,3292.26,691.73,45855,45910,55,Lithuania,,
Amber Layer,Polymer,ABS,MEX,1000,3465.48,691.73,45855,45905,50,Lithuania,,
Velto3D,Polymer,ABS,MEX,1000,4121.99,65,45855,45868,13,Canada,,
3D For Me Studio,Polymer,ABS,MEX,1000,4207.57,138.13,45855,45889,34,U.S.,,
3D Tvornica,Polymer,ABS,MEX,1000,4024.03,395.27,45855,45896,41,Croatia,,
HenleyPrint3D,Polymer,ABS,MEX,1000,4254.74,205.52,45855,45877,22,United Kingdom,,
3D For Me Studio,Polymer,ABS,MEX,1000,4207.57,276.25,45855,45887,32,U.S.,,
J3D,Polymer,ABS,MEX,1000,4466.23,22.75,45855,45898,43,Argentina,,
3D For Me Studio,Polymer,ABS,MEX,1000,4207.57,650,45855,45883,28,U.S.,,
HenleyPrint3D,Polymer,ABS,MEX,1000,4727.29,205.52,45855,45873,18,United Kingdom,,
Amber Layer,Polymer,ABS,MEX,1000,3465.48,1581.09,45855,45898,43,Lithuania,,
Corvallis3D,Polymer,ABS,MEX,1000,4703.44,357.5,45855,45922,67,U.S.,,
Detroit 3D Manufacturing,Polymer,ABS,MEX,1000,5558.59,105.63,45855,45881,26,U.S.,,
Keene Additive Manufacturing,Polymer,ABS,MEX,1000,5658.32,32.5,45855,45908,53,U.S.,,
Amber Layer,Polymer,ABS,MEX,1000,4158.23,1581.09,45855,45895,40,Lithuania,,
Corvallis3D,Polymer,ABS,MEX,1000,5530.89,357.5,45855,45916,61,U.S.,,
SchmidtProto,Polymer,ABS,MEX,1000,5990.34,0,45855,45880,25,U.S.,,
Corvallis3D,Polymer,ABS,MEX,1000,5530.89,568.75,45855,45912,57,U.S.,,
Storme Technologies,Polymer,ABS,MEX,1000,6227.3,8.13,45855,45909,54,U.S.,,
Keene Additive Manufacturing,Polymer,ABS,MEX,1000,6286.84,32.5,45855,45901,46,U.S.,,
Keene Additive Manufacturing,Polymer,ABS,MEX,1000,6286.84,40.63,45855,45897,42,U.S.,,
HenleyPrint3D,Polymer,ABS,MEX,1000,6167.84,205.52,45855,45869,14,United Kingdom,,
SchmidtProto,Polymer,ABS,MEX,1000,6655.75,0,45855,45873,18,U.S.,,
SchmidtProto,Polymer,ABS,MEX,1000,6655.75,26,45855,45869,14,U.S.,,
SchmidtProto,Polymer,ABS,MEX,1000,6655.75,97.5,45855,45868,13,U.S.,,
SchmidtProto,Polymer,ABS,MEX,1000,6655.75,138.13,45855,45867,12,U.S.,,
Detroit 3D Manufacturing,Polymer,ABS,MEX,1000,6947.85,105.63,45855,45873,18,U.S.,,
Detroit 3D Manufacturing,Polymer,ABS,MEX,1000,6947.85,195,45855,45869,14,U.S.,,
Ergostasio Design and Engineering,Polymer,ABS,MEX,1000,6572.08,662.57,45855,45898,43,Australia,,
Corvallis3D,Polymer,ABS,MEX,1000,5530.89,1706.25,45855,45910,55,U.S.,,
Autotiv MFG,Polymer,ABS,MEX,1000,7452.98,74.75,45855,45874,19,U.S.,,
Detroit 3D Manufacturing,Polymer,ABS,MEX,1000,7642.48,195,45855,45867,12,U.S.,,
STURM® INDUSTRIES,Polymer,ABS,MEX,1000,7559,355.55,45855,45943,88,Germany,,
Infinite 3D Creations,Polymer,ABS,MEX,1000,8121.72,37.38,45855,45902,47,U.S.,,
Keene Additive Manufacturing,Polymer,ABS,MEX,1000,8172.42,40.63,45855,45895,40,U.S.,,
Ergostasio Design and Engineering,Polymer,ABS,MEX,1000,7557.65,662.57,45855,45896,41,Australia,,
Autotiv MFG,Polymer,ABS,MEX,1000,8280.92,74.75,45855,45873,18,U.S.,,
3D For Me Studio,Polymer,ABS,MEX,1000,8221.47,276.25,45855,45883,28,U.S.,,
Autotiv MFG,Polymer,ABS,MEX,1000,8280.92,354.25,45855,45868,13,U.S.,,
Autotiv MFG,Polymer,ABS,MEX,1000,8280.92,450.13,45855,45867,12,U.S.,,
SchmidtProto,Polymer,ABS,MEX,1000,8652.02,97.5,45855,45866,11,U.S.,,
SchmidtProto,Polymer,ABS,MEX,1000,8652.02,138.13,45855,45863,8,U.S.,,
3D For Me Studio,Polymer,ABS,MEX,1000,8221.47,650,45855,45881,26,U.S.,,
Infinite 3D Creations,Polymer,ABS,MEX,1000,9023.96,37.38,45855,45901,46,U.S.,,
Infinite 3D Creations,Polymer,ABS,MEX,1000,9023.96,42.25,45855,45897,42,U.S.,,
STURM® INDUSTRIES,Polymer,ABS,MEX,1000,8892.69,355.55,45855,45936,81,Germany,,
STURM® INDUSTRIES,Polymer,ABS,MEX,1000,8892.69,375.31,45855,45933,78,Germany,,
Infinite 3D Creations,Polymer,ABS,MEX,1000,10377.32,42.25,45855,45894,39,U.S.,,
Imagination 3D Fashion SRL,Polymer,ABS,MEX,1000,11251.91,69.18,45855,45896,41,Romania,,
STURM® INDUSTRIES,Polymer,ABS,MEX,1000,11559.99,375.31,45855,45932,77,Germany,,
3D Druck Life,Polymer,ABS,MEX,1000,11583.94,553.38,45855,45905,50,Germany,,
3D Druck Life,Polymer,ABS,MEX,1000,11583.94,889.36,45855,45902,47,Germany,,
M3DB,Polymer,ABS,MEX,1000,12594.35,114.63,45855,45915,60,Italy,,
Autotiv MFG,Polymer,ABS,MEX,1000,12420.59,354.25,45855,45863,8,U.S.,,
Autotiv MFG,Polymer,ABS,MEX,1000,12420.59,450.13,45855,45862,7,U.S.,,
Corvallis3D,Polymer,ABS,MEX,1000,12445.8,568.75,45855,45908,53,U.S.,,
D3D Printing Services,Polymer,ABS,MEX,1000,13895.31,56.88,45855,45924,69,U.S.,,
Corvallis3D,Polymer,ABS,MEX,1000,12445.8,1706.25,45855,45904,49,U.S.,,
Xpressive Mfg,Polymer,ABS,MEX,1000,14318.95,19.99,45855,45897,42,India,,
M3DB,Polymer,ABS,MEX,1000,15358.59,114.63,45855,45904,49,Italy,,
D3D Printing Services,Polymer,ABS,MEX,1000,15439.06,56.88,45855,45917,62,U.S.,,
D3D Printing Services,Polymer,ABS,MEX,1000,15439.06,81.25,45855,45915,60,U.S.,,
RE3D,Polymer,ABS,MEX,1000,17032.93,130,45855,45903,48,Mexico,,
RE3D,Polymer,ABS,MEX,1000,17032.93,219.38,45855,45895,40,Mexico,,
3D Druck Life,Polymer,ABS,MEX,1000,17384.97,889.36,45855,45894,39,Germany,,
Shenzhen 3D Innovate,Polymer,ABS,MEX,1000,18658.24,61.75,45855,45903,48,China,,
Shenzhen 3D Innovate,Polymer,ABS,MEX,1000,19235.24,61.75,45855,45902,47,China,,
Shenzhen 3D Innovate,Polymer,ABS,MEX,1000,19235.24,65,45855,45901,46,China,,
IN3DTEC,Polymer,ABS,MEX,1000,26433.13,195,45855,45898,43,China,,
IN3DTEC,Polymer,ABS,MEX,1000,26433.13,199.88,45855,45896,41,China,,
Twój StartUp,Polymer,ABS,MEX,1000,28293.59,395.27,45855,45922,67,Poland,,
D3D Printing Services,Polymer,ABS,MEX,1000,29332.81,81.25,45855,45908,53,U.S.,,
M3DB,Polymer,ABS,MEX,1000,30715.56,114.63,45855,45902,47,Italy,,
Twój StartUp,Polymer,ABS,MEX,1000,31436.93,395.27,45855,45911,56,Poland,,
Twój StartUp,Polymer,ABS,MEX,1000,42438.57,395.27,45855,45908,53,Poland,,
3DXPRESS,Polymer,ABS,MEX,1000,56756.87,145.76,45855,45883,28,Australia,,
M Aerospace RTC,Polymer,ABS,MEX,1000,57700.63,13.82,45855,45897,42,Mexico,,
3DXPRESS,Polymer,ABS,MEX,1000,73787.63,145.76,45855,45880,25,Australia,,
Hudson Creative Group,Polymer,ABS,MEX,1000,80081.56,11.38,45855,45765,-90,U.S.,,
Unionfab,Polymer,ABS,MEX,1000,107417.56,95.88,45855,45898,43,China,,
INNOVATIVE PRO ENGINEERING LTD,Polymer,ABS,MEX,1000,151990.51,583.03,45855,45902,47,Bulgaria,,
Hudson Creative Group,Polymer,ABS,MEX,1000,160161.56,11.38,45855,45867,12,U.S.,,
FlyInn Tech,Polymer,ABS,MEX,1000,170371.58,243.75,45855,45903,48,China,,
INNOVATIVE PRO ENGINEERING LTD,Polymer,ABS,MEX,1000,217128.62,583.03,45855,45898,43,Bulgaria,,
INNOVATIVE PRO ENGINEERING LTD,Polymer,ABS,MEX,1000,651382.59,583.03,45855,45895,40,Bulgaria,,
Zelta 3D,Polymer,PA12,PBF-LB,1000,6141.72,37.38,45855,45875,20,Singapore,,
Zelta 3D,Polymer,PA12,PBF-LB,1000,7676.76,37.38,45855,45868,13,Singapore,,
STURM® INDUSTRIES,Polymer,PA12,PBF-LB,1000,7605.09,355.55,45855,45875,20,Germany,,
STURM® INDUSTRIES,Polymer,PA12,PBF-LB,1000,8946.88,355.55,45855,45867,12,Germany,,
STURM® INDUSTRIES,Polymer,PA12,PBF-LB,1000,8946.88,375.31,45855,45866,11,Germany,,
3DFY Labs,Polymer,PA12,PBF-LB,1000,9788.75,248.64,45855,45880,25,Canada,,
Zelta 3D,Polymer,PA12,PBF-LB,1000,10003.7,37.38,45855,45863,8,Singapore,,
3DFY Labs,Polymer,PA12,PBF-LB,1000,10303.87,87.03,45855,45869,14,Canada,,
3DFY Labs,Polymer,PA12,PBF-LB,1000,10303.87,248.64,45855,45873,18,Canada,,
3DFY Labs,Polymer,PA12,PBF-LB,1000,10303.87,372.97,45855,45868,13,Canada,,
3DFY Labs,Polymer,PA12,PBF-LB,1000,10303.87,621.61,45855,45867,12,Canada,,
Panashape,Polymer,PA12,PBF-LB,1000,11552.13,15,45855,45869,14,U.S.,,
Panashape,Polymer,PA12,PBF-LB,1000,11552.13,30,45855,45867,12,U.S.,,
Panashape,Polymer,PA12,PBF-LB,1000,11552.13,50,45855,45866,11,U.S.,,
Panashape,Polymer,PA12,PBF-LB,1000,11552.13,100,45855,45863,8,U.S.,,
STURM® INDUSTRIES,Polymer,PA12,PBF-LB,1000,11630.46,375.31,45855,45862,7,Germany,,
JawsTec,Polymer,PA12,PBF-LB,1000,14542.46,12.19,45855,45898,43,U.S.,,
JawsTec,Polymer,PA12,PBF-LB,1000,14542.46,24.38,45855,45901,46,U.S.,,
JawsTec,Polymer,PA12,PBF-LB,1000,14542.46,32.5,45855,45896,41,U.S.,,
JawsTec,Polymer,PA12,PBF-LB,1000,14542.46,113.75,45855,45895,40,U.S.,,
Autotiv MFG,Polymer,PA12,PBF-LB,1000,14889.16,172.25,45855,45874,19,U.S.,,
Panashape,Polymer,PA12,PBF-LB,1000,16172.36,50,45855,45862,7,U.S.,,
Panashape,Polymer,PA12,PBF-LB,1000,16172.36,100,45855,45861,6,U.S.,,
Autotiv MFG,Polymer,PA12,PBF-LB,1000,16543.35,172.25,45855,45873,18,U.S.,,
3DPnxt,Polymer,PA12,PBF-LB,1000,17112.91,51.99,45855,45870,15,China,,
3DPnxt,Polymer,PA12,PBF-LB,1000,17285.75,51.99,45855,45867,12,China,,
3DPnxt,Polymer,PA12,PBF-LB,1000,17285.75,61.98,45855,45863,8,China,,
ProtoTi,Polymer,PA12,PBF-LB,1000,17328.69,19.5,45855,45870,15,China,,
Smart Factory,Polymer,PA12,PBF-LB,1000,17283.47,138.35,45855,45901,46,Lithuania,,
Autotiv MFG,Polymer,PA12,PBF-LB,1000,16543.35,923,45855,45868,13,U.S.,,
Autotiv MFG,Polymer,PA12,PBF-LB,1000,16543.35,1152.13,45855,45867,12,U.S.,,
ProtoTi,Polymer,PA12,PBF-LB,1000,17864.59,19.5,45855,45869,14,China,,
ProtoTi,Polymer,PA12,PBF-LB,1000,17864.59,30.88,45855,45867,12,China,,
szmake3d,Polymer,PA12,PBF-LB,1000,18210.65,66.63,45855,45891,36,China,,
szmake3d,Polymer,PA12,PBF-LB,1000,18210.65,95.88,45855,45891,36,China,,
GLINK TECHNOLOGY,Polymer,PA12,PBF-LB,1000,21958.7,30.88,45855,45894,39,China,,
3DSPRO Limited,Polymer,PA12,PBF-LB,1000,21985.48,81.25,45855,45902,47,Hong Kong,,
3DSPRO Limited,Polymer,PA12,PBF-LB,1000,21985.48,89.38,45855,45898,43,Hong Kong,,
HabitAdd Ltd.,Polymer,PA12,PBF-LB,1000,22997.32,79.05,45855,45877,22,Bulgaria,,
Autotiv MFG,Polymer,PA12,PBF-LB,1000,24814.24,923,45855,45863,8,U.S.,,
Autotiv MFG,Polymer,PA12,PBF-LB,1000,24814.24,1152.13,45855,45862,7,U.S.,,
HabitAdd Ltd.,Polymer,PA12,PBF-LB,1000,27055.38,79.05,45855,45868,13,Bulgaria,,
HabitAdd Ltd.,Polymer,PA12,PBF-LB,1000,27055.38,138.35,45855,45873,18,Bulgaria,,
JawsTec,Polymer,PA12,PBF-LB,1000,29148.38,113.75,45855,45888,33,U.S.,,
IN3DTEC,Polymer,PA12,PBF-LB,1000,29183.93,195,45855,45896,41,China,,
IN3DTEC,Polymer,PA12,PBF-LB,1000,29183.93,199.88,45855,45894,39,China,,
HabitAdd Ltd.,Polymer,PA12,PBF-LB,1000,32466.14,79.05,45855,45863,8,Bulgaria,,
zone3Dplus,Polymer,PA12,PBF-LB,1000,38470.06,491.4,45855,45895,40,China,,
zone3Dplus,Polymer,PA12,PBF-LB,1000,38470.06,509.6,45855,45894,39,China,,
Unionfab,Polymer,PA12,PBF-LB,1000,66087.78,95.88,45855,45891,36,China,,
Unionfab,Polymer,PA12,PBF-LB,1000,79305.02,95.88,45855,45890,35,China,,
3D Druck Life,Polymer,PA12,PBF-LB,1000,103860.34,553.38,45855,45911,56,Germany,,
3D Druck Life,Polymer,PA12,PBF-LB,1000,103860.34,889.36,45855,45908,53,Germany,,
Shenzhen 3D Innovate,Polymer,PA12,PBF-LB,1000,118549.61,61.75,45855,45901,46,China,,
Shenzhen 3D Innovate,Polymer,PA12,PBF-LB,1000,122216.06,61.75,45855,45898,43,China,,
Shenzhen 3D Innovate,Polymer,PA12,PBF-LB,1000,122216.06,65,45855,45897,42,China,,
Zelta 3D,Polymer,PA12,MJF,1000,6557.72,37.38,45855,45874,19,Singapore,,
Zelta 3D,Polymer,PA12,MJF,1000,8196.76,37.38,45855,45868,13,Singapore,,
Zelta 3D,Polymer,PA12,MJF,1000,10679.7,37.38,45855,45863,8,Singapore,,
JawsTec,Polymer,PA12,MJF,1000,13850.66,12.19,45855,45895,40,U.S.,,
JawsTec,Polymer,PA12,MJF,1000,13850.66,24.38,45855,45896,41,U.S.,,
JawsTec,Polymer,PA12,MJF,1000,13850.66,32.5,45855,45891,36,U.S.,,
Autotiv MFG,Polymer,PA12,MJF,1000,13720.11,204.75,45855,45880,25,U.S.,,
JawsTec,Polymer,PA12,MJF,1000,13850.66,113.75,45855,45890,35,U.S.,,
Smart Factory,Polymer,PA12,MJF,1000,13983.12,138.35,45855,45898,43,Lithuania,,
Autotiv MFG,Polymer,PA12,MJF,1000,13720.11,1004.25,45855,45875,20,U.S.,,
Autotiv MFG,Polymer,PA12,MJF,1000,13720.11,1230.13,45855,45874,19,U.S.,,
MaGo Lab S.N.C.,Polymer,PA12,MJF,1000,14491.14,573.15,45855,45876,21,Italy,,
MaGo Lab S.N.C.,Polymer,PA12,MJF,1000,14491.14,822.17,45855,45875,20,Italy,,
3D Print India,Polymer,PA12,MJF,1000,15601.56,203.13,45855,45896,41,India,,
Europac3D,Polymer,PA12,MJF,1000,17913.46,79.93,45855,45901,46,United Kingdom,,
STURM® INDUSTRIES,Polymer,PA12,MJF,1000,20371.07,355.55,45855,45875,20,Germany,,
3DPnxt,Polymer,PA12,MJF,1000,20700.55,51.99,45855,45870,15,China,,
3DPnxt,Polymer,PA12,MJF,1000,20909.63,51.99,45855,45867,12,China,,
3DPnxt,Polymer,PA12,MJF,1000,20909.63,61.98,45855,45863,8,China,,
Amuse 3D,Polymer,PA12,MJF,1000,23243,32.5,45855,45870,15,India,,
szmake3d,Polymer,PA12,MJF,1000,24225.93,66.63,45855,45891,36,China,,
STURM® INDUSTRIES,Polymer,PA12,MJF,1000,23965.67,355.55,45855,45866,11,Germany,,
szmake3d,Polymer,PA12,MJF,1000,24225.93,95.88,45855,45891,36,China,,
STURM® INDUSTRIES,Polymer,PA12,MJF,1000,23965.67,375.31,45855,45863,8,Germany,,
Amuse 3D,Polymer,PA12,MJF,1000,24466.23,32.5,45855,45867,12,India,,
Amuse 3D,Polymer,PA12,MJF,1000,24955.52,32.5,45855,45866,11,India,,
ProtoTi,Polymer,PA12,MJF,1000,26960.39,19.5,45855,45870,15,China,,
Unionfab,Polymer,PA12,MJF,1000,27084.69,95.88,45855,45891,36,China,,
Additive3D Asia,Polymer,PA12,MJF,1000,27075.2,373.75,45855,45904,49,Singapore,,
ProtoTi,Polymer,PA12,MJF,1000,27510.57,19.5,45855,45869,14,China,,
ProtoTi,Polymer,PA12,MJF,1000,27510.57,30.88,45855,45867,12,China,,
JawsTec,Polymer,PA12,MJF,1000,27764.75,113.75,45855,45888,33,U.S.,,
GLINK TECHNOLOGY,Polymer,PA12,MJF,1000,28737.55,30.88,45855,45891,36,China,,
3DSPRO Limited,Polymer,PA12,MJF,1000,29264.94,81.25,45855,45902,47,Hong Kong,,
3DSPRO Limited,Polymer,PA12,MJF,1000,29264.94,89.38,45855,45898,43,Hong Kong,,
GLINK TECHNOLOGY,Polymer,PA12,MJF,1000,30249.97,30.88,45855,45890,35,China,,
STURM® INDUSTRIES,Polymer,PA12,MJF,1000,31154.87,375.31,45855,45862,7,Germany,,
Streamline 3D,Polymer,PA12,MJF,1000,32223.33,24.38,45855,45894,39,U.S.,,
Streamline 3D,Polymer,PA12,MJF,1000,32223.33,156,45855,45890,35,U.S.,,
IN3DTEC,Polymer,PA12,MJF,1000,37747.31,195,45855,45896,41,China,,
IN3DTEC,Polymer,PA12,MJF,1000,37747.31,199.88,45855,45894,39,China,,
FacFox,Polymer,PA12,MJF,1000,42105.97,56.88,45855,45901,46,China,,
FacFox,Polymer,PA12,MJF,1000,42531.27,56.88,45855,45873,18,China,,
Crennovations 3D,Polymer,PA12,MJF,1000,57341.69,65,45855,45875,20,India,,
M Aerospace RTC,Polymer,PA12,MJF,1000,57667.53,13.82,45855,45908,53,Mexico,,
Shenzhen 3D Innovate,Polymer,PA12,MJF,1000,61427.64,61.75,45855,45901,46,China,,
Shenzhen 3D Innovate,Polymer,PA12,MJF,1000,63327.41,61.75,45855,45898,43,China,,
Shenzhen 3D Innovate,Polymer,PA12,MJF,1000,63327.41,65,45855,45897,42,China,,
Streamline 3D,Polymer,PA12,MJF,1000,66129.31,156,45855,45888,33,U.S.,,
3D Druck Life,Polymer,PA12,MJF,1000,66186.12,553.38,45855,45911,56,Germany,,
3D Druck Life,Polymer,PA12,MJF,1000,66186.12,889.36,45855,45908,53,Germany,,
Layerworks,Polymer,PLA,MEX,1000,1738.05,197.64,45855,45896,41,Germany,,
Layerworks,Polymer,PLA,MEX,1000,1930.99,197.64,45855,45895,40,Germany,,
3D-Solutions,Polymer,PLA,MEX,1000,1810.5,328.08,45855,45912,57,Belgium,,
3DBonum,Polymer,PLA,MEX,1000,2172.68,59.29,45855,45877,22,Lithuania,,
3D Creative,Polymer,PLA,MEX,1000,1666.22,652.2,45855,45894,39,Lithuania,,
3D-Solutions,Polymer,PLA,MEX,1000,2011.47,328.08,45855,45905,50,Belgium,,
MaGo Lab S.N.C.,Polymer,PLA,MEX,1000,2033.52,335.98,45855,45881,26,Italy,,
Ľubomír Pavliš,Polymer,PLA,MEX,1000,2277.99,168,45855,45882,27,Slovakia,,
3D Creative,Polymer,PLA,MEX,1000,1832.66,652.2,45855,45890,35,Lithuania,,
Layerworks,Polymer,PLA,MEX,1000,2336.61,197.64,45855,45889,34,Germany,,
MaGo Lab S.N.C.,Polymer,PLA,MEX,1000,2210.21,335.98,45855,45873,18,Italy,,
3D Tvornica,Polymer,PLA,MEX,1000,2156.61,395.27,45855,45908,53,Croatia,,
Ľubomír Pavliš,Polymer,PLA,MEX,1000,2423.29,168,45855,45877,22,Slovakia,,
Baysinger's AM,Polymer,PLA,MEX,1000,2590.78,13.33,45855,45891,36,U.S.,,
3D Tvornica,Polymer,PLA,MEX,1000,2270.04,395.27,45855,45898,43,Croatia,,
J3D,Polymer,PLA,MEX,1000,2778.05,22.75,45855,45917,62,Argentina,,
MaGo Lab S.N.C.,Polymer,PLA,MEX,1000,2210.21,632.44,45855,45870,15,Italy,,
CAZ 3Designs,Polymer,PLA,MEX,1000,2824.87,43.52,45855,45896,41,Canada,,
Velto3D,Polymer,PLA,MEX,1000,2849.55,32.5,45855,45875,20,Canada,,
Baysinger's AM,Polymer,PLA,MEX,1000,2878.47,13.33,45855,45876,21,U.S.,,
Baysinger's AM,Polymer,PLA,MEX,1000,2878.47,26.98,45855,45874,19,U.S.,,
3D-Solutions,Polymer,PLA,MEX,1000,2011.47,920.88,45855,45898,43,Belgium,,
3D Tvornica,Polymer,PLA,MEX,1000,2723.7,395.27,45855,45896,41,Croatia,,
CAZ 3Designs,Polymer,PLA,MEX,1000,3138.58,43.52,45855,45891,36,Canada,,
CAZ 3Designs,Polymer,PLA,MEX,1000,3138.58,49.73,45855,45889,34,Canada,,
Velto3D,Polymer,PLA,MEX,1000,3165.99,32.5,45855,45873,18,Canada,,
CAZ 3Designs,Polymer,PLA,MEX,1000,3138.58,62.16,45855,45887,32,Canada,,
CAZ 3Designs,Polymer,PLA,MEX,1000,3138.58,74.59,45855,45894,39,Canada,,
Velto3D,Polymer,PLA,MEX,1000,3165.99,65,45855,45869,14,Canada,,
Detroit 3D Manufacturing,Polymer,PLA,MEX,1000,3162.12,105.63,45855,45881,26,U.S.,,
CAZ 3Designs,Polymer,PLA,MEX,1000,3138.58,136.75,45855,45890,35,Canada,,
3D For Me Studio,Polymer,PLA,MEX,1000,3139.03,138.13,45855,45895,40,U.S.,,
J3D,Polymer,PLA,MEX,1000,3268.02,22.75,45855,45903,48,Argentina,,
J3D,Polymer,PLA,MEX,1000,3268.02,81.25,45855,45901,46,Argentina,,
Ľubomír Pavliš,Polymer,PLA,MEX,1000,3276.8,168,45855,45876,21,Slovakia,,
3D-Solutions,Polymer,PLA,MEX,1000,2614.41,920.88,45855,45895,40,Belgium,,
Velto3D,Polymer,PLA,MEX,1000,3482.44,65,45855,45868,13,Canada,,
MaGo Lab S.N.C.,Polymer,PLA,MEX,1000,2946.94,632.44,45855,45869,14,Italy,,
HenleyPrint3D,Polymer,PLA,MEX,1000,3398.54,205.52,45855,45877,22,United Kingdom,,
Baysinger's AM,Polymer,PLA,MEX,1000,3597.7,26.98,45855,45870,15,U.S.,,
3D For Me Studio,Polymer,PLA,MEX,1000,3606.89,138.13,45855,45889,34,U.S.,,
ZLabs3D,Polymer,PLA,MEX,1000,3645.63,167.36,45855,45897,42,U.S.,,
3D For Me Studio,Polymer,PLA,MEX,1000,3606.89,276.25,45855,45887,32,U.S.,,
HenleyPrint3D,Polymer,PLA,MEX,1000,3775.98,205.52,45855,45873,18,United Kingdom,,
Amber Layer,Polymer,PLA,MEX,1000,3292.26,691.73,45855,45910,55,Lithuania,,
Detroit 3D Manufacturing,Polymer,PLA,MEX,1000,3952.27,105.63,45855,45873,18,U.S.,,
CAZ 3Designs,Polymer,PLA,MEX,1000,4079.65,49.73,45855,45887,32,Canada,,
CAZ 3Designs,Polymer,PLA,MEX,1000,4079.65,62.16,45855,45883,28,Canada,,
Detroit 3D Manufacturing,Polymer,PLA,MEX,1000,3952.27,195,45855,45869,14,U.S.,,
CAZ 3Designs,Polymer,PLA,MEX,1000,4079.65,74.59,45855,45890,35,Canada,,
